Code,University ,Code of university ,City,Address
5B050300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B050400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B050500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B050600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B050700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B050800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B050900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B051000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B051100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B060100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B060200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B060400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B060600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B060700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B060800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B070100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B070300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B070400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B071300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B071800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B072400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B072700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B072800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B073200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B080100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B080200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B080600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B120100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
5B120200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Костанайский государственный университет имени А. Байтурсынова»,36,Костанай,"улица А.Байтурсынова, 47"
 5B010700 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B011100 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B011200 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B011300 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B011400 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B011600 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B011700 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B011800 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B011900 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B020500 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B020600 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B020700 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B020800 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B021000 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B021014 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B021016 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B021100 ,Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B030100 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B010100,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B010200,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B010300 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B010400 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B010600 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B010800 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B010900 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B011000 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B012000 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B020200 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B020300 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B040300 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B040400 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B040900 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B041700 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B042100 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B050400 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B050600 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B050700 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B050800 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B050900 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B051000 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B060100 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B060200 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B060400 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B060700 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B060800 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B070200 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B070300 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B070400 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B071800 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B073100 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B090200 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B130100 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
5B130200 ,Учреждение «Учреждение «Международный Казахско-Турецкий университет имени Ходжи Ахмеда Ясави»»,37,Туркестан,"проспект Б.Саттарханова, 29"
 5B010700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B011400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B011700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B011800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B011900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B020400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B020500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B020500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B020700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B020800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B021000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
 5B030100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B010300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B010600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B010800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B010900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B012000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B020300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B040200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B042000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B042100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B050200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B050300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B050400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B050600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B050700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B050800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B050900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B051000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B051100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B060100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B060200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B060300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B060400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B060600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B060700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B060800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B060900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B070100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B070200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B070300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B070400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B070800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B070900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B071200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B071300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B071600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B071700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B071800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B071900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B072000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B072100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B072400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B072700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B072900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B073000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B073100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B073200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B074500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B080100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B080200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B080700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B090100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B090200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
5B090500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Павлодарский государственный университет имени С. Торайгырова»,38,Павлодар,"улица Ломова, 64 "
