Code,University ,Code of university,City,Address
5B080100,Republican state enterprise on the basis of economic conduct «Kostanay State University A. Baitursynov»,36,Kostanay,"A.Baitursynov street, 47"
5B080200,Republican state enterprise on the basis of economic conduct «Kostanay State University A. Baitursynov»,36,Kostanay,"A.Baitursynov street, 47"
5B080600,Republican state enterprise on the basis of economic conduct «Kostanay State University A. Baitursynov»,36,Kostanay,"A.Baitursynov street, 47"
5B120100,Republican state enterprise on the basis of economic conduct «Kostanay State University A. Baitursynov»,36,Kostanay,"A.Baitursynov street, 47"
5B120200,Republican state enterprise on the basis of economic conduct «Kostanay State University A. Baitursynov»,36,Kostanay,"A.Baitursynov street, 47"
5B010100,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B010200,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B010300,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B010400,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B010600,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B010700,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B010800,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B010900,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011000,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011100,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011200,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011300,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011400,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011600,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011700,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011800,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B011900,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B012000,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B020200,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B020300,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B020500,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B020600,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B020700,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B020800,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B021000,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B021014,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B021016,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B021100,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B030100,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B040300,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B040400,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B040900,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B041700,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B042100,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B050400,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B050600,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B050700,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B050800,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B050900,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B051000,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B060100,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B060200,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B060400,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B060700,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B060800,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B070200,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B070300,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B070400,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B071800,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B073100,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B090200,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B130100,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B130200,Institution  «The International Kazakh-Turkish University named after Akhmet Yassawi»,37,Turkestan,"B.Sattarkhanov Avenue, 29"
5B010300,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B010600,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B010700,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B010800,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B010900,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B011400,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B011700,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B011800,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B011900,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B012000,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B020300,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B020400,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B020500,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B020500,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B020700,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B020800,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B021000,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B030100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B040200,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B042000,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B042100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B050200,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B050300,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B050400,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B050600,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B050700,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B050800,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B050900,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B051000,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B051100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B060100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B060200,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B060300,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B060400,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B060600,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B060700,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B060800,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B060900,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B070100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B070200,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B070300,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B070400,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B070800,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B070900,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B071200,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B071300,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B071600,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B071700,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B071800,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B071900,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B072000,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B072100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B072400,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B072700,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B072900,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B073000,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B073100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B073200,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B074500,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B080100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B080200,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B080700,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B090100,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B090200,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B090500,Republican state enterprise on the basis of economic conduct «S. Toraighyrov Pavlodar State University»,38,Pavlodar,"Lomov street, 64 "
5B042100,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B050600,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B050700,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B070200,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B070300,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B070700,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B070900,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B071300,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B071700,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B071800,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B072400,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B072600,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B072900,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B073000,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B073100,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B073700,Republican state enterprise on the basis of economic conduct «Rudny industrial institute»,39,Rudny,"50 let Oktyabrya street, 38"
5B010100,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B010200,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B010300,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B010400,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B010500,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B010600,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B010800,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B010900,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011000,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011100,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011200,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011300,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011400,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011600,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011700,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011800,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B011900,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B012300,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B012500,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B012600,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B012700,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B012800,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B012900,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B020700,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B021000,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B030100,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B042100,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B050400,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B050600,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B050800,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B050900,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B051000,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B060200,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B060700,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B060800,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B060900,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B061100,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B070300,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B070400,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B071200,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B071300,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B071600,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B071800,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B071900,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B072100,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B072700,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B072900,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B073200,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B080100,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B080200,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B080700,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B090200,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B090600,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B130100,Republican state enterprise on the basis of economic conduct «M. Kozybayev North Kazakhstan State University»,40,Petropavlovsk,"Pushkin street, 86"
5B110100,Republican state enterprise on the basis of economic conduct «Semey Medical University»,41,Semey,"Abay Kunanbayev street, 103"
5B110200,Republican state enterprise on the basis of economic conduct «Semey Medical University»,41,Semey,"Abay Kunanbayev street, 103"
5B110300,Republican state enterprise on the basis of economic conduct «Semey Medical University»,41,Semey,"Abay Kunanbayev street, 103"
5B130100,Republican state enterprise on the basis of economic conduct «Semey Medical University»,41,Semey,"Abay Kunanbayev street, 103"
5B130200,Republican state enterprise on the basis of economic conduct «Semey Medical University»,41,Semey,"Abay Kunanbayev street, 103"
5B010100,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B010200,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B010300,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B010600,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B010700,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B010800,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B010900,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011000,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011100,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011200,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011300,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011400,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011600,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011700,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011800,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B011900,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B012000,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B012100,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B012500,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B012700,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B012900,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
5B020300,Republican state enterprise on the basis of economic conduct «Semey State Shakarim University»,42,Semey,"Glinka street, 20a"
