,# of rooms,Area,Floor,Location,Price
2852,1,42.0,1,Ауэзовский,13000000.0
2853,3,68.0,6,Ауэзовский,23000000.0
2854,3,80.0,4,Ауэзовский,28500000.0
2855,3,62.0,1,Бостандыкский,21000000.0
2856,4,105.0,9,Алмалинский,39500000.0
2857,1,33.0,2,Алмалинский,22000000.0
2858,4,129.3,12,Бостандыкский,61392325.0
2859,5,148.0,9,Медеуский,55718744.0
2860,3,67.0,3,Ауэзовский,21000000.0
2861,3,70.0,1,Ауэзовский,25500000.0
2862,2,45.0,4,Бостандыкский,15500000.0
2863,2,59.0,5,Турксибский,14000000.0
2864,3,75.0,8,Ауэзовский,26600000.0
2865,1,45.0,15,Наурызбайский,10800000.0
2866,2,46.2,2,Турксибский,13500000.0
2867,1,45.0,15,Наурызбайский,10800000.0
2868,2,46.2,2,Турксибский,13500000.0
2869,4,105.0,5,Медеуский,49000000.0
2870,3,116.0,2,Бостандыкский,38500000.0
2871,3,72.9,9,Бостандыкский,26000000.0
2872,2,76.0,15,Алмалинский,28300000.0
2873,1,41.0,5,Ауэзовский,17000000.0
2874,2,70.0,7,Ауэзовский,28500000.0
2875,2,50.5,8,Алмалинский,26000000.0
2876,3,109.0,1,Медеуский,59500000.0
2877,2,46.5,4,Турксибский,13000000.0
2878,3,75.0,8,Ауэзовский,26600000.0
2879,1,40.3,3,Алмалинский,17500000.0
2880,2,59.0,10,Алатауский,18600000.0
2881,1,41.0,5,Ауэзовский,12400000.0
2882,3,68.8,8,Бостандыкский,27400000.0
2883,2,93.0,15,Алмалинский,39400000.0
2884,1,32.0,2,Турксибский,7800000.0
2885,3,75.3,8,Бостандыкский,26000000.0
2886,1,43.4,16,Алмалинский,18400000.0
2887,4,105.0,5,Медеуский,49000000.0
2888,3,62.0,5,Алмалинский,25000000.0
2889,2,42.1,2,Бостандыкский,16700000.0
2890,3,70.0,5,Алмалинский,27500000.0
2891,3,110.0,8,Алмалинский,43500000.0
2892,2,51.0,4,Турксибский,16000000.0
2893,3,72.0,5,Бостандыкский,29500000.0
2894,3,70.8,6,Бостандыкский,29000000.0
2895,3,78.0,1,Ауэзовский,25600000.0
2896,3,72.0,9,Ауэзовский,22000000.0
2897,1,35.0,12,Алатауский,13500000.0
2898,2,45.0,4,Турксибский,15000000.0
2899,3,80.0,3,Алмалинский,52000000.0
2900,2,42.0,3,Бостандыкский,15500000.0
2901,3,84.6,12,Медеуский,45000000.0
2902,2,45.0,4,Турксибский,10500000.0
2903,2,60.0,4,Алмалинский,25000000.0
2904,2,52.0,1,Турксибский,15500000.0
2905,1,52.0,4,Медеуский,24000000.0
2906,1,52.0,4,Медеуский,24000000.0
2907,3,72.0,9,Ауэзовский,22000000.0
2908,3,60.0,2,Бостандыкский,20800000.0
2909,1,36.0,8,Алатауский,10700000.0
2910,3,78.0,1,Ауэзовский,25600000.0
2911,1,30.0,3,Ауэзовский,10700000.0
2912,3,120.0,19,Бостандыкский,55000000.0
2913,2,72.0,8,Бостандыкский,34490000.0
2914,3,70.0,5,Алмалинский,22000000.0
2915,3,70.0,4,Ауэзовский,25700000.0
2916,3,101.0,7,Бостандыкский,55000000.0
2917,5,220.0,5,Алмалинский,147000000.0
2918,3,150.0,3,Алмалинский,128000000.0
2919,9,420.0,1,Медеуский,200000000.0
2920,4,137.0,4,Алмалинский,65000000.0
2921,3,74.0,2,Алмалинский,55000000.0
2922,3,120.0,1,Медеуский,60000000.0
2923,2,51.0,3,Медеуский,32000000.0
2924,1,10.0,3,Алмалинский,4200000.0
2925,3,77.0,1,Ауэзовский,26000000.0
2926,2,54.0,4,Алмалинский,22500000.0
2927,2,63.0,15,Алмалинский,23000000.0
2928,1,33.0,1,Ауэзовский,11300000.0
2929,3,80.0,16,Алмалинский,30000000.0
2930,3,70.0,4,Ауэзовский,25700000.0
2931,3,126.0,6,Медеуский,71000000.0
2932,3,110.0,12,Алмалинский,50000000.0
2933,3,77.0,1,Ауэзовский,26000000.0
2934,3,68.5,5,Жетысуский,20000000.0
2935,4,74.0,2,Бостандыкский,26000000.0
2936,3,70.0,5,Алмалинский,30000000.0
2937,2,62.0,4,Медеуский,29000000.0
2938,2,90.0,17,Бостандыкский,65000000.0
2939,1,43.0,1,Турксибский,7800000.0
2940,3,79.0,6,Ауэзовский,28000000.0
2941,1,46.0,6,Бостандыкский,26980000.0
2942,2,62.0,3,Бостандыкский,30000000.0
2943,1,42.0,10,Алатауский,12500000.0
2944,3,78.0,8,Ауэзовский,30000000.0
2945,3,133.0,18,Алмалинский,53966000.0
2946,2,63.0,8,Медеуский,30000000.0
2947,1,37.0,4,Наурызбайский,12000000.0
2948,2,46.5,2,Бостандыкский,25700000.0
2949,2,63.0,3,Жетысуский,15000000.0
2950,3,78.0,8,Ауэзовский,30000000.0
2951,3,80.0,4,Ауэзовский,29000000.0
2952,3,80.0,4,Ауэзовский,29000000.0
2953,3,79.0,6,Ауэзовский,28000000.0
2954,3,75.0,2,Бостандыкский,41000000.0
2955,1,20.0,1,Ауэзовский,4000000.0
2956,3,66.0,3,Бостандыкский,26500000.0
2957,3,65.0,8,Ауэзовский,29000000.0
2958,2,50.9,4,Бостандыкский,26300000.0
2959,4,67.0,3,Алмалинский,30000000.0
2960,1,36.3,5,Наурызбайский,13000000.0
2961,2,61.0,2,Алатауский,19200000.0
2962,3,73.0,6,Бостандыкский,29500000.0
2963,2,51.0,4,Алмалинский,22000000.0
2964,3,60.0,1,Бостандыкский,23000000.0
2965,3,65.0,8,Ауэзовский,29000000.0
2966,4,100.0,9,Бостандыкский,60000000.0
2967,3,110.0,5,Алмалинский,39000000.0
2968,2,59.0,4,Бостандыкский,28000000.0
2969,3,84.0,1,Алмалинский,45000000.0
2970,2,59.3,9,Бостандыкский,27500000.0
2971,3,59.0,2,Ауэзовский,16500000.0
2972,4,116.0,4,Медеуский,54000000.0
2973,1,38.0,2,Бостандыкский,18500000.0
2974,2,84.0,2,Медеуский,37000000.0
2975,1,37.0,5,Медеуский,16200000.0
2976,3,57.4,1,Жетысуский,20000000.0
2977,1,31.0,4,Алмалинский,13800000.0
2978,1,33.0,2,Бостандыкский,14500000.0
2979,2,68.0,7,Алатауский,17999999.0
2980,1,35.0,4,Бостандыкский,15500000.0
2981,3,70.0,8,Ауэзовский,19999999.0
2982,2,50.2,1,Бостандыкский,18900000.0
2983,3,51.0,3,Медеуский,32000000.0
2984,3,70.0,4,Бостандыкский,28800000.0
2985,3,70.0,1,Ауэзовский,24200000.0
2986,3,54.3,3,Бостандыкский,23400000.0
2987,3,90.0,1,Алатауский,28000000.0
2988,2,39.2,4,Бостандыкский,16500000.0
2989,3,66.7,5,Медеуский,29000000.0
2990,2,64.0,1,Бостандыкский,30480000.0
2991,1,42.0,6,Ауэзовский,16500000.0
2992,3,73.0,8,Бостандыкский,24500000.0
2993,2,62.0,3,Бостандыкский,26900000.0
2994,2,44.0,4,Алмалинский,18000000.0
2995,2,56.0,4,Бостандыкский,21000000.0
2996,2,56.0,2,Алмалинский,27500000.0
2997,3,70.0,8,Ауэзовский,26000000.0
2998,4,73.55,4,Алмалинский,48000000.0
2999,4,73.55,4,Алмалинский,48000000.0
3000,3,68.7,1,Бостандыкский,24500000.0
3001,3,70.0,1,Ауэзовский,24200000.0
3002,2,67.7,4,Алатауский,15000000.0
3003,3,70.0,8,Ауэзовский,26000000.0
3004,1,33.0,1,Ауэзовский,10800000.0
3005,1,14.0,1,Ауэзовский,5000000.0
3006,2,63.0,7,Бостандыкский,34480000.0
3007,2,69.0,4,Турксибский,19000000.0
3008,1,18.0,4,Ауэзовский,5000000.0
3009,2,67.0,9,Жетысуский,19200000.0
3010,3,91.0,7,Бостандыкский,38000000.0
3011,3,93.0,8,Жетысуский,30000000.0
3012,3,70.0,1,Жетысуский,24500000.0
3013,2,54.0,3,Турксибский,15000000.0
3014,3,90.2,6,Бостандыкский,50000000.0
3015,2,61.0,2,Бостандыкский,23500000.0
3016,1,45.0,2,Бостандыкский,28000000.0
3017,1,29.0,9,Ауэзовский,11800000.0
3018,3,80.0,16,Алмалинский,30000000.0
3019,3,110.0,8,Алмалинский,44000000.0
3020,3,62.0,1,Медеуский,25000000.0
3021,2,79.0,2,Бостандыкский,28999999.0
3022,3,130.0,6,Бостандыкский,69000000.0
3023,1,20.0,1,Жетысуский,9999999.0
3024,5,272.0,1,Медеуский,308000000.0
3025,2,105.0,12,Бостандыкский,51000000.0
3026,2,68.0,2,Бостандыкский,33980000.0
3027,2,52.3,3,Бостандыкский,21900000.0
3028,1,45.0,10,Наурызбайский,11500000.0
3029,3,58.0,5,Бостандыкский,19000000.0
3030,3,102.0,3,Ауэзовский,28000000.0
3031,2,69.8,9,Ауэзовский,36500000.0
3032,1,32.0,2,Алмалинский,14000000.0
3033,2,51.0,5,Алмалинский,25000000.0
3034,2,54.0,4,Ауэзовский,20500000.0
3035,1,32.0,5,Бостандыкский,14000000.0
3036,3,54.6,11,Медеуский,38000000.0
3037,3,125.0,4,Бостандыкский,47000000.0
3038,2,105.0,12,Бостандыкский,51000000.0
3039,2,52.0,1,Алмалинский,19000000.0
3040,3,77.0,4,Жетысуский,16000000.0
3041,3,69.0,8,Алмалинский,22500000.0
3042,3,102.0,7,Медеуский,48000000.0
3043,3,73.0,6,Алмалинский,25000000.0
3044,7,450.0,3,Медеуский,170000000.0
3045,2,56.0,7,Бостандыкский,24000000.0
3046,2,65.0,7,Алатауский,19900000.0
3047,3,72.0,3,Алмалинский,33300000.0
3048,5,220.0,5,Алмалинский,147000000.0
3049,3,82.0,6,Бостандыкский,40000000.0
3050,5,220.0,12,Алмалинский,116000000.0
3051,2,35.0,1,Жетысуский,10000000.0
3052,1,40.0,7,Наурызбайский,14870000.0
3053,2,52.0,1,Бостандыкский,25000000.0
3054,2,61.7,7,Жетысуский,20000000.0
3055,3,64.6,2,Алмалинский,30000000.0
3056,2,68.0,5,Алатауский,21000000.0
3057,4,130.0,5,Бостандыкский,58000000.0
3058,3,82.0,6,Бостандыкский,40000000.0
3059,4,179.0,1,Бостандыкский,135000000.0
3060,3,64.6,2,Алмалинский,30000000.0
3061,2,65.5,10,Ауэзовский,30000000.0
3062,3,64.0,3,Бостандыкский,26500000.0
3063,1,42.0,1,Ауэзовский,12500000.0
3064,2,58.0,9,Бостандыкский,21000000.0
3065,2,62.0,2,Алатауский,20200000.0
3066,2,42.0,3,Медеуский,17800000.0
3067,3,73.0,2,Алмалинский,37000000.0
3068,3,63.0,4,Турксибский,26000000.0
3069,3,82.6,9,Медеуский,44000000.0
3070,1,33.7,5,Турксибский,10000000.0
3071,2,105.0,12,Бостандыкский,51000000.0
3072,2,87.2,9,Алмалинский,31500000.0
3073,3,83.0,11,Бостандыкский,29999999.0
3074,3,75.0,6,Алмалинский,24500000.0
3075,3,59.0,2,Бостандыкский,23500000.0
3076,3,72.0,3,Алмалинский,33300000.0
3077,4,117.0,14,Алмалинский,57980000.0
3078,2,65.0,3,Жетысуский,14999999.0
3079,2,56.0,3,Бостандыкский,23000000.0
3080,2,62.0,8,Бостандыкский,28000000.0
3081,3,75.0,6,Алмалинский,24500000.0
3082,3,78.0,1,Ауэзовский,26000000.0
3083,4,140.0,2,Медеуский,62500000.0
3084,3,64.5,2,Ауэзовский,25500000.0
3085,4,160.0,5,Медеуский,109999999.0
3086,2,60.8,8,Алмалинский,23000000.0
3087,6,240.0,1,Бостандыкский,115000000.0
3088,4,180.0,4,Бостандыкский,146000000.0
3089,6,288.0,2,Бостандыкский,144800000.0
3090,4,180.0,2,Наурызбайский,85000000.0
3091,1,48.0,6,Бостандыкский,22000000.0
3092,4,164.0,2,Бостандыкский,110000000.0
3093,2,52.7,7,Бостандыкский,23900000.0
3094,2,52.0,5,Алмалинский,26500000.0
3095,3,65.0,9,Алмалинский,25500000.0
3096,4,170.0,13,Бостандыкский,100000000.0
3097,1,42.5,1,Ауэзовский,13000000.0
3098,2,51.0,4,Бостандыкский,25000000.0
3099,2,60.0,1,Бостандыкский,22700000.0
3100,2,58.0,5,Алмалинский,20500000.0
3101,7,420.0,1,Медеуский,270000000.0
3102,5,170.0,3,Медеуский,67000000.0
3103,3,110.0,10,Бостандыкский,38000000.0
3104,3,65.0,9,Алмалинский,25500000.0
3105,2,107.0,7,Медеуский,50000000.0
3106,3,103.0,5,Алмалинский,43000000.0
3107,2,85.0,11,Бостандыкский,45000000.0
3108,3,74.0,1,Алмалинский,32000000.0
3109,4,82.0,4,Жетысуский,25000000.0
3110,1,21.0,1,Алмалинский,6000000.0
3111,2,68.0,7,Алатауский,20000000.0
3112,2,80.0,3,Медеуский,30000000.0
3113,3,110.0,14,Бостандыкский,76000000.0
3114,5,260.0,5,Бостандыкский,350000000.0
3115,2,44.8,2,Бостандыкский,18500000.0
3116,3,65.4,3,Ауэзовский,23500000.0
3117,2,82.9,9,Бостандыкский,33350000.0
3118,2,82.8,5,Бостандыкский,34000000.0
3119,5,287.0,2,Бостандыкский,130000000.0
3120,3,150.0,2,Алмалинский,130000000.0
3121,3,116.8,7,Бостандыкский,46950000.0
3122,2,87.6,3,Бостандыкский,36950000.0
3123,2,60.5,5,Медеуский,26500000.0
3124,5,330.0,2,Медеуский,160000000.0
3125,3,90.0,12,Алмалинский,46700000.0
3126,3,65.0,1,Бостандыкский,24000000.0
3127,3,128.0,2,Бостандыкский,100000000.0
3128,3,120.0,15,Медеуский,81915000.0
3129,3,120.0,2,Медеуский,89500000.0
3130,3,143.0,2,Медеуский,91200000.0
3131,3,130.0,5,Медеуский,70000000.0
3132,3,65.0,5,Алмалинский,22800000.0
3133,2,74.0,15,Медеуский,53600000.0
3134,5,220.0,5,Алмалинский,147000000.0
3135,2,100.0,5,Медеуский,95000000.0
3136,4,110.0,1,Алмалинский,48000000.0
3137,1,45.0,1,Медеуский,19800000.0
3138,4,90.0,1,Ауэзовский,28000000.0
3139,4,82.0,3,Турксибский,25000000.0
3140,4,86.0,2,Алмалинский,38400000.0
3141,3,69.0,8,Алмалинский,22500000.0
3142,3,67.1,9,Алмалинский,19500000.0
3143,3,62.0,9,Ауэзовский,24990000.0
3144,2,60.0,1,Алатауский,20999999.0
3145,2,53.0,4,Бостандыкский,24500000.0
3146,4,215.0,4,Медеуский,150000000.0
3147,3,74.0,6,Алмалинский,25500000.0
3148,2,55.0,5,Алмалинский,23000000.0
3149,4,180.0,4,Бостандыкский,146000000.0
3150,2,83.0,2,Алмалинский,48500000.0
3151,2,74.0,8,Алатауский,22500000.0
3152,3,73.0,6,Алмалинский,25000000.0
3153,3,90.0,1,Бостандыкский,48000000.0
3154,3,69.0,5,Бостандыкский,30000000.0
3155,3,69.0,3,Алмалинский,22500000.0
3156,1,50.0,3,Алатауский,12999999.0
3157,2,71.4,9,Медеуский,38900000.0
3158,1,50.1,10,Алатауский,17000000.0
3159,1,10.0,4,Ауэзовский,4000000.0
3160,3,87.0,1,Медеуский,48000000.0
3161,3,125.0,9,Бостандыкский,76000000.0
3162,1,40.0,4,Алмалинский,20000000.0
3163,2,92.0,3,Алмалинский,36500000.0
3164,3,130.0,11,Бостандыкский,77000000.0
3165,3,95.0,2,Алмалинский,31000000.0
3166,2,53.0,3,Бостандыкский,22900000.0
3167,4,130.0,7,Медеуский,87000000.0
3168,3,74.0,6,Алмалинский,25500000.0
3169,3,80.0,12,Медеуский,51000000.0
3170,3,130.0,2,Алмалинский,55000000.0
3171,1,55.0,9,Медеуский,24500000.0
3172,4,160.0,18,Бостандыкский,130000000.0
3173,4,212.0,2,Медеуский,310000000.0
3174,2,59.0,5,Бостандыкский,25000000.0
3175,4,136.0,7,Алмалинский,69000000.0
3176,1,34.0,4,Алмалинский,14500000.0
3177,3,90.0,3,Медеуский,70000000.0
3178,3,110.0,11,Бостандыкский,50000000.0
3179,3,125.0,1,Бостандыкский,57000000.0
3180,4,280.0,9,Медеуский,116000000.0
3181,2,52.0,6,Бостандыкский,25000000.0
3182,2,62.0,5,Ауэзовский,19500000.0
3183,2,62.0,3,Жетысуский,16000000.0
3184,1,53.0,5,Медеуский,24200000.0
3185,3,69.0,5,Алатауский,24000000.0
3186,3,93.0,2,Медеуский,45000000.0
3187,2,105.0,12,Бостандыкский,51000000.0
3188,3,118.0,7,Алмалинский,50000000.0
3189,3,80.0,12,Медеуский,51000000.0
3190,2,65.0,8,Алатауский,19700000.0
3191,3,140.0,11,Бостандыкский,62000000.0
3192,3,140.0,11,Бостандыкский,62000000.0
3193,3,92.0,9,Жетысуский,28000000.0
3194,3,72.0,5,Алмалинский,31000000.0
3195,1,42.0,3,Алатауский,12000000.0
3196,3,72.0,5,Алмалинский,31000000.0
3197,1,45.5,1,Алатауский,12200000.0
3198,2,60.0,1,Бостандыкский,14500000.0
3199,3,60.0,3,Бостандыкский,26000000.0
3200,4,216.0,4,Алмалинский,214000000.0
3201,5,277.0,9,Медеуский,130000000.0
3202,3,97.0,3,Ауэзовский,53500000.0
3203,3,70.0,1,Алатауский,21300000.0
3204,2,61.0,2,Ауэзовский,23500000.0
3205,2,55.0,5,Алмалинский,21500000.0
3206,4,165.0,6,Бостандыкский,127300000.0
